frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,debug_data
3293,914,none,914,0.67708,0.61667,0.05208,0.15370,-1,-1,1,-1
3293,915,none,915,0.78125,0.62407,0.08125,0.16111,-1,-1,1,-1
3293,917,none,917,0.65833,0.82407,0.11944,0.15741,-1,-1,1,-1
3293,918,none,918,0.82639,0.75926,0.10972,0.19815,-1,-1,1,-1
3293,938,none,938,0.06806,0.67130,0.06250,0.10741,-1,-1,1,-1
3299,51,none,51,0.37569,0.41574,0.07847,0.20185,-1,-1,1,-1
3299,916,none,916,0.14792,0.72685,0.06806,0.13148,-1,-1,1,-1
3299,917,none,917,0.62708,0.78889,0.07639,0.18981,-1,-1,1,-1
3299,918,none,918,0.76667,0.75370,0.09306,0.19352,-1,-1,1,-1
3299,919,none,919,0.91250,0.70741,0.07222,0.17222,-1,-1,1,-1
3299,913,none,913,0.57222,0.68611,0.05556,0.11852,-1,-1,1,-1
3299,914,none,914,0.65694,0.64630,0.05347,0.13333,-1,-1,1,-1
3299,915,none,915,0.76458,0.65648,0.05625,0.11296,-1,-1,1,-1
3299,912,none,912,0.58056,0.62407,0.04167,0.09074,-1,-1,1,-1
3305,51,none,51,0.35903,0.38981,0.10556,0.22593,-1,-1,1,-1
3305,916,none,916,0.21528,0.68519,0.04792,0.13148,-1,-1,1,-1
3305,917,none,917,0.61806,0.73426,0.05347,0.14630,-1,-1,1,-1
3305,918,none,918,0.75069,0.70833,0.05417,0.14259,-1,-1,1,-1
3305,919,none,919,0.86736,0.67778,0.07014,0.13148,-1,-1,1,-1
3305,913,none,913,0.57639,0.65370,0.04792,0.12037,-1,-1,1,-1
3305,914,none,914,0.65625,0.63148,0.04028,0.11667,-1,-1,1,-1
3305,915,none,915,0.75069,0.63519,0.04931,0.10741,-1,-1,1,-1
3305,70,none,70,0.10486,0.74074,0.08611,0.17130,-1,-1,1,-1
3311,619,none,619,0.13958,0.00370,0.47431,0.90093,-1,-1,1,-1
3311,620,none,620,0.59444,0.00833,0.28819,0.61296,-1,-1,1,-1
3317,619,none,619,0.11389,0.00463,0.46389,0.97037,-1,-1,1,-1
3317,620,none,620,0.54306,0.01111,0.28611,0.60185,-1,-1,1,-1
3323,77,none,77,0.48264,0.00000,0.24236,0.54630,-1,-1,1,-1
3323,619,none,619,0.03194,0.00000,0.48264,0.86759,-1,-1,1,-1
3329,77,none,77,0.37153,0.00463,0.26944,0.45556,-1,-1,1,-1
3329,619,none,619,0.00486,0.00093,0.39583,0.82037,-1,-1,1,-1
3335,620,none,620,0.27292,0.00463,0.25000,0.49722,-1,-1,1,-1
3335,619,none,619,0.00625,0.00833,0.29514,0.69630,-1,-1,1,-1
3341,920,none,920,0.66875,0.00833,0.32847,0.87130,-1,-1,1,-1
3341,619,none,619,0.00069,0.00370,0.22847,0.76667,-1,-1,1,-1
3341,620,none,620,0.17639,0.00463,0.26458,0.56296,-1,-1,1,-1
3347,620,none,620,0.06181,0.00093,0.25069,0.49722,-1,-1,1,-1
3347,920,none,920,0.54792,0.00093,0.38403,0.86111,-1,-1,1,-1
3353,620,none,620,0.00208,0.00093,0.20764,0.43148,-1,-1,1,-1
3353,920,none,920,0.47847,0.00093,0.37500,0.81944,-1,-1,1,-1
3359,620,none,620,0.00486,0.00463,0.13819,0.43148,-1,-1,1,-1
3359,920,none,920,0.39583,0.00370,0.38611,0.88241,-1,-1,1,-1
3365,920,none,920,0.29792,0.00463,0.35069,0.77037,-1,-1,1,-1
3371,67,none,67,0.69306,0.03333,0.30139,0.63796,-1,-1,1,-1
3371,920,none,920,0.17708,0.00833,0.39167,0.74444,-1,-1,1,-1
3377,67,none,67,0.58819,0.03426,0.39236,0.65278,-1,-1,1,-1
3377,920,none,920,0.05556,0.00463,0.44375,0.83519,-1,-1,1,-1
3383,67,none,67,0.50694,0.03333,0.37708,0.68981,-1,-1,1,-1
3383,920,none,920,0.00417,0.00370,0.33472,0.83889,-1,-1,1,-1
3389,67,none,67,0.43264,0.04167,0.31597,0.60463,-1,-1,1,-1
3389,920,none,920,0.00486,0.00833,0.26458,0.65370,-1,-1,1,-1
3395,920,none,920,0.00278,0.01944,0.16806,0.67037,-1,-1,1,-1
3395,67,none,67,0.31250,0.01944,0.38750,0.63056,-1,-1,1,-1
3401,68,none,68,0.73472,0.02685,0.25903,0.54074,-1,-1,1,-1
3401,67,none,67,0.25417,0.00370,0.35972,0.62315,-1,-1,1,-1
3407,67,none,67,0.23819,0.01204,0.36528,0.66111,-1,-1,1,-1
3407,68,none,68,0.72361,0.02222,0.27292,0.51481,-1,-1,1,-1
3413,68,none,68,0.70625,0.04444,0.28611,0.50093,-1,-1,1,-1
3413,67,none,67,0.19306,0.01481,0.40625,0.65370,-1,-1,1,-1
3419,67,none,67,0.21528,0.01481,0.35903,0.59444,-1,-1,1,-1
3419,68,none,68,0.69792,0.03333,0.28542,0.48981,-1,-1,1,-1
3425,67,none,67,0.19306,0.02685,0.37014,0.63519,-1,-1,1,-1
3425,68,none,68,0.68333,0.05185,0.28750,0.50741,-1,-1,1,-1
3431,67,none,67,0.19931,0.01481,0.36806,0.64537,-1,-1,1,-1
3431,68,none,68,0.68542,0.03704,0.28403,0.52593,-1,-1,1,-1
3437,67,none,67,0.22639,0.02963,0.32083,0.58148,-1,-1,1,-1
3437,68,none,68,0.69514,0.04167,0.29028,0.47500,-1,-1,1,-1
3443,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3449,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3455,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3461,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3467,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3473,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3479,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3485,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3491,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3497,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3503,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3509,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
3515,51,none,51,0.41042,0.02222,0.32917,0.78889,-1,-1,1,-1
3521,51,none,51,0.38958,0.02315,0.36319,0.79444,-1,-1,1,-1
3527,51,none,51,0.40208,0.01481,0.34028,0.79074,-1,-1,1,-1
3533,51,none,51,0.41806,0.01852,0.32500,0.76667,-1,-1,1,-1
3539,51,none,51,0.40417,0.02222,0.34028,0.79074,-1,-1,1,-1
3545,51,none,51,0.38750,0.01574,0.34097,0.77593,-1,-1,1,-1
3551,51,none,51,0.39167,0.01852,0.32292,0.77037,-1,-1,1,-1
3557,51,none,51,0.37500,0.02315,0.34722,0.79074,-1,-1,1,-1
3563,51,none,51,0.39583,0.01944,0.32847,0.79259,-1,-1,1,-1
3569,51,none,51,0.40278,0.02593,0.31250,0.75741,-1,-1,1,-1
3575,51,none,51,0.40000,0.02222,0.33125,0.76481,-1,-1,1,-1
3581,51,none,51,0.39792,0.02963,0.32847,0.75556,-1,-1,1,-1
3587,51,none,51,0.39583,0.02222,0.34236,0.78333,-1,-1,1,-1
3593,51,none,51,0.39792,0.02963,0.33819,0.76667,-1,-1,1,-1
3599,51,none,51,0.40069,0.02222,0.31389,0.79630,-1,-1,1,-1
3605,51,none,51,0.39028,0.04167,0.32222,0.75556,-1,-1,1,-1
3611,51,none,51,0.36944,0.01944,0.37500,0.81667,-1,-1,1,-1
3617,51,none,51,0.39583,0.01944,0.33056,0.76481,-1,-1,1,-1
3623,51,none,51,0.40000,0.01204,0.33611,0.77778,-1,-1,1,-1
3629,51,none,51,0.40625,0.02222,0.32292,0.76667,-1,-1,1,-1
3635,51,none,51,0.38819,0.01852,0.33056,0.76852,-1,-1,1,-1
3641,51,none,51,0.40417,0.02222,0.32847,0.76111,-1,-1,1,-1
3647,51,none,51,0.39236,0.01574,0.34514,0.80741,-1,-1,1,-1
3653,51,none,51,0.40208,0.01111,0.31597,0.78148,-1,-1,1,-1
3659,51,none,51,0.40278,0.02222,0.31806,0.75185,-1,-1,1,-1
3665,51,none,51,0.39167,0.03056,0.34861,0.74444,-1,-1,1,-1
3671,51,none,51,0.39583,0.02222,0.34444,0.78889,-1,-1,1,-1
3677,51,none,51,0.41250,0.02315,0.30347,0.75000,-1,-1,1,-1
3683,51,none,51,0.41250,0.02963,0.31181,0.79815,-1,-1,1,-1
3689,51,none,51,0.39583,0.02963,0.34028,0.81667,-1,-1,1,-1
3695,51,none,51,0.40417,0.01944,0.32917,0.75741,-1,-1,1,-1
3701,51,none,51,0.42014,0.00741,0.31667,0.75741,-1,-1,1,-1
3707,51,none,51,0.39583,0.32222,0.06667,0.13889,-1,-1,1,-1
3713,51,none,51,0.39583,0.33148,0.06875,0.14074,-1,-1,1,-1
3719,51,none,51,0.39861,0.32778,0.07014,0.13519,-1,-1,1,-1
3725,51,none,51,0.39167,0.33333,0.07292,0.13519,-1,-1,1,-1
3731,51,none,51,0.39375,0.33889,0.06597,0.13889,-1,-1,1,-1
3737,51,none,51,0.39236,0.34815,0.06597,0.13333,-1,-1,1,-1
3743,51,none,51,0.38750,0.35556,0.07431,0.13889,-1,-1,1,-1
3749,51,none,51,0.38125,0.35741,0.08125,0.15000,-1,-1,1,-1
3755,51,none,51,0.37986,0.35370,0.07500,0.16759,-1,-1,1,-1
3761,51,none,51,0.38194,0.36296,0.06458,0.13148,-1,-1,1,-1
3767,51,none,51,0.36111,0.34630,0.10486,0.15278,-1,-1,1,-1
3773,51,none,51,0.36736,0.34815,0.08403,0.16111,-1,-1,1,-1
3779,51,none,51,0.36806,0.34074,0.07292,0.15741,-1,-1,1,-1
3785,51,none,51,0.37014,0.34444,0.07014,0.14630,-1,-1,1,-1
3791,51,none,51,0.36597,0.34074,0.07708,0.15648,-1,-1,1,-1
3797,51,none,51,0.35764,0.35185,0.07083,0.14630,-1,-1,1,-1
3803,51,none,51,0.35903,0.35556,0.07292,0.15000,-1,-1,1,-1
3809,51,none,51,0.35347,0.36852,0.08125,0.15648,-1,-1,1,-1
3815,51,none,51,0.34861,0.37222,0.07431,0.17130,-1,-1,1,-1
3821,51,none,51,0.33889,0.37593,0.07708,0.17130,-1,-1,1,-1
3827,51,none,51,0.33264,0.39352,0.08403,0.15741,-1,-1,1,-1
3833,51,none,51,0.34444,0.39815,0.06389,0.12963,-1,-1,1,-1
3839,51,none,51,0.33681,0.39444,0.07292,0.15648,-1,-1,1,-1
3845,51,none,51,0.33403,0.39722,0.07500,0.15370,-1,-1,1,-1
3851,51,none,51,0.33681,0.40833,0.06667,0.12963,-1,-1,1,-1
3857,51,none,51,0.33056,0.40556,0.08681,0.14907,-1,-1,1,-1
3863,51,none,51,0.41250,0.02222,0.31597,0.79815,-1,-1,1,-1
3869,51,none,51,0.40833,0.01944,0.34028,0.77778,-1,-1,1,-1
3875,51,none,51,0.40000,0.03056,0.34861,0.73426,-1,-1,1,-1
3881,51,none,51,0.40000,0.01111,0.35278,0.78333,-1,-1,1,-1
3887,51,none,51,0.42222,0.02685,0.32014,0.76852,-1,-1,1,-1
3893,51,none,51,0.42222,0.01944,0.32639,0.77037,-1,-1,1,-1
3899,51,none,51,0.41528,0.03333,0.32222,0.74444,-1,-1,1,-1
3905,51,none,51,0.40694,0.00741,0.32847,0.76481,-1,-1,1,-1
3911,51,none,51,0.39375,0.01481,0.33681,0.78148,-1,-1,1,-1
3917,51,none,51,0.40625,0.00833,0.34236,0.78889,-1,-1,1,-1
3923,51,none,51,0.40069,0.01481,0.33056,0.77593,-1,-1,1,-1
3929,51,none,51,0.40208,0.01111,0.34444,0.77407,-1,-1,1,-1
3935,51,none,51,0.42014,0.01852,0.31806,0.74630,-1,-1,1,-1
3941,51,none,51,0.42083,0.01574,0.34028,0.77222,-1,-1,1,-1
3947,51,none,51,0.41458,0.01204,0.35903,0.77963,-1,-1,1,-1
3953,51,none,51,0.41875,0.01481,0.33056,0.76667,-1,-1,1,-1
3959,51,none,51,0.40833,0.00741,0.34931,0.77407,-1,-1,1,-1
3965,51,none,51,0.42014,0.00463,0.32639,0.77778,-1,-1,1,-1
3971,51,none,51,0.41250,0.00370,0.35347,0.79074,-1,-1,1,-1
3977,51,none,51,0.38750,0.01481,0.36111,0.79074,-1,-1,1,-1
3983,51,none,51,0.41250,0.02593,0.33681,0.76852,-1,-1,1,-1
3989,51,none,51,0.41250,0.02222,0.32431,0.78148,-1,-1,1,-1
3995,51,none,51,0.40833,0.02222,0.33125,0.76852,-1,-1,1,-1
4001,51,none,51,0.41042,0.01204,0.32847,0.78519,-1,-1,1,-1
4007,51,none,51,0.40417,0.02685,0.34444,0.80741,-1,-1,1,-1
4013,51,none,51,0.40833,0.02222,0.32708,0.77778,-1,-1,1,-1
4019,51,none,51,0.40069,0.01852,0.33472,0.78704,-1,-1,1,-1
4025,51,none,51,0.40069,0.01481,0.32639,0.82315,-1,-1,1,-1
4031,51,none,51,0.40000,0.02963,0.32917,0.78519,-1,-1,1,-1
4037,51,none,51,0.40625,0.01574,0.30347,0.78148,-1,-1,1,-1
4043,51,none,51,0.39028,0.01574,0.33264,0.75185,-1,-1,1,-1
4049,51,none,51,0.39375,0.00833,0.33125,0.76852,-1,-1,1,-1
4055,51,none,51,0.39583,0.01481,0.32500,0.77778,-1,-1,1,-1
4061,51,none,51,0.41042,0.01852,0.32500,0.78889,-1,-1,1,-1
4067,51,none,51,0.41319,0.01574,0.32639,0.75556,-1,-1,1,-1
4073,51,none,51,0.39444,0.02963,0.35556,0.76296,-1,-1,1,-1
4079,51,none,51,0.40069,0.02222,0.33056,0.77778,-1,-1,1,-1
4085,51,none,51,0.41111,0.02222,0.32917,0.76296,-1,-1,1,-1
4091,51,none,51,0.42014,0.01111,0.31389,0.76296,-1,-1,1,-1
4097,51,none,51,0.41042,0.01111,0.32917,0.77593,-1,-1,1,-1
4103,51,none,51,0.41111,0.01481,0.33681,0.76667,-1,-1,1,-1
4109,51,none,51,0.43056,0.01111,0.30625,0.78519,-1,-1,1,-1
4115,51,none,51,0.43472,0.01574,0.31458,0.76481,-1,-1,1,-1
4121,51,none,51,0.43056,0.01481,0.31806,0.78148,-1,-1,1,-1
4127,51,none,51,0.42083,0.01852,0.32292,0.76852,-1,-1,1,-1
4133,51,none,51,0.42639,0.01204,0.30208,0.78148,-1,-1,1,-1
4139,51,none,51,0.42639,0.00463,0.32847,0.78333,-1,-1,1,-1
4145,51,none,51,0.42014,0.01481,0.33889,0.78148,-1,-1,1,-1
4151,51,none,51,0.40694,0.02222,0.33403,0.76111,-1,-1,1,-1
4157,51,none,51,0.41667,0.01852,0.30764,0.77222,-1,-1,1,-1
4163,51,none,51,0.41528,0.00463,0.31458,0.77778,-1,-1,1,-1
4169,51,none,51,0.41458,0.01204,0.30833,0.76481,-1,-1,1,-1
4175,51,none,51,0.40278,0.01852,0.33611,0.75370,-1,-1,1,-1
4181,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4187,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4193,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4199,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4205,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4211,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4217,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4223,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4229,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4235,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4241,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4247,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4253,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4259,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4265,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4271,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4277,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4283,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4289,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4295,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4301,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4307,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4313,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4319,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4325,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4331,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4337,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4343,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4349,-1,none,-1,-1,-1,-1,-1,-1,-1,1,-1
4355,69,none,69,0.68472,0.57037,0.07500,0.17500,-1,-1,1,-1
4355,71,none,71,0.67014,0.48148,0.04375,0.10556,-1,-1,1,-1
4355,70,none,70,0.84236,0.48611,0.06597,0.10000,-1,-1,1,-1
4355,937,none,937,0.77986,0.45648,0.05764,0.10185,-1,-1,1,-1
4355,938,none,938,0.82431,0.40926,0.04167,0.09444,-1,-1,1,-1
4355,931,none,931,0.90486,0.47500,0.04583,0.09444,-1,-1,1,-1
4355,929,none,929,0.79167,0.57037,0.07014,0.14907,-1,-1,1,-1
4355,932,none,932,0.47153,0.44815,0.05208,0.09815,-1,-1,1,-1
4355,933,none,933,0.41042,0.42407,0.04931,0.10185,-1,-1,1,-1
4355,934,none,934,0.34236,0.41296,0.04514,0.07778,-1,-1,1,-1
4355,935,none,935,0.64236,0.44537,0.04167,0.09444,-1,-1,1,-1
4355,925,none,925,0.22014,0.42037,0.04028,0.10556,-1,-1,1,-1
4355,926,none,926,0.26944,0.43519,0.04722,0.11481,-1,-1,1,-1
4355,924,none,924,0.34028,0.45926,0.05556,0.10741,-1,-1,1,-1
4355,923,none,923,0.40694,0.49722,0.06667,0.13889,-1,-1,1,-1
4355,922,none,922,0.51528,0.48611,0.10347,0.16389,-1,-1,1,-1
4355,921,none,921,0.28611,0.55185,0.10764,0.27130,-1,-1,1,-1
4355,621,none,621,0.46319,0.68519,0.13611,0.30926,-1,-1,1,-1
4355,936,none,936,0.56458,0.42037,0.03542,0.05926,-1,-1,1,-1
4355,888,none,888,0.08611,0.47778,0.08819,0.19074,-1,-1,1,-1
4361,70,none,70,0.84236,0.49259,0.05347,0.09444,-1,-1,1,-1
4361,71,none,71,0.66042,0.49630,0.05625,0.11296,-1,-1,1,-1
4361,69,none,69,0.67847,0.59074,0.07292,0.16852,-1,-1,1,-1
4361,929,none,929,0.79167,0.56852,0.07431,0.17593,-1,-1,1,-1
4361,937,none,937,0.78125,0.46296,0.05417,0.09815,-1,-1,1,-1
4361,931,none,931,0.89167,0.47778,0.05625,0.12037,-1,-1,1,-1
4361,922,none,922,0.51944,0.49352,0.08819,0.19815,-1,-1,1,-1
4361,923,none,923,0.40486,0.51852,0.06875,0.14630,-1,-1,1,-1
4361,933,none,933,0.40278,0.43889,0.06042,0.07963,-1,-1,1,-1
4361,932,none,932,0.46806,0.45556,0.06458,0.11296,-1,-1,1,-1
4361,934,none,934,0.33125,0.40185,0.04167,0.09074,-1,-1,1,-1
4361,924,none,924,0.32847,0.46019,0.06042,0.09815,-1,-1,1,-1
4361,926,none,926,0.26319,0.43148,0.05347,0.10926,-1,-1,1,-1
4361,925,none,925,0.21736,0.42037,0.05347,0.10185,-1,-1,1,-1
4361,921,none,921,0.26736,0.55370,0.11806,0.26759,-1,-1,1,-1
4361,621,none,621,0.44722,0.71204,0.13958,0.26759,-1,-1,1,-1
4361,938,none,938,0.82917,0.42685,0.03958,0.08704,-1,-1,1,-1
4361,935,none,935,0.64167,0.44815,0.04792,0.08704,-1,-1,1,-1
4367,71,none,71,0.65486,0.49259,0.05139,0.11296,-1,-1,1,-1
4367,69,none,69,0.66250,0.58148,0.08819,0.19074,-1,-1,1,-1
4367,70,none,70,0.82639,0.49630,0.07431,0.11852,-1,-1,1,-1
4367,937,none,937,0.77986,0.47037,0.05972,0.10926,-1,-1,1,-1
4367,931,none,931,0.89583,0.47407,0.05208,0.13148,-1,-1,1,-1
4367,929,none,929,0.77917,0.57778,0.07847,0.18611,-1,-1,1,-1
4367,922,none,922,0.51736,0.49352,0.09097,0.19815,-1,-1,1,-1
4367,934,none,934,0.32917,0.40926,0.04722,0.10370,-1,-1,1,-1
4367,933,none,933,0.40417,0.42778,0.05208,0.10370,-1,-1,1,-1
4367,932,none,932,0.46389,0.44444,0.04306,0.12407,-1,-1,1,-1
4367,923,none,923,0.39444,0.48981,0.08611,0.17222,-1,-1,1,-1
4367,924,none,924,0.32083,0.45926,0.07431,0.17130,-1,-1,1,-1
4367,926,none,926,0.25417,0.44907,0.05417,0.08333,-1,-1,1,-1
4367,925,none,925,0.20347,0.41667,0.04931,0.09259,-1,-1,1,-1
4367,921,none,921,0.25278,0.57407,0.10694,0.24907,-1,-1,1,-1
4367,621,none,621,0.43056,0.71944,0.12778,0.26759,-1,-1,1,-1
4367,938,none,938,0.81667,0.43426,0.05000,0.10185,-1,-1,1,-1
4373,69,none,69,0.65069,0.58333,0.08889,0.21296,-1,-1,1,-1
4373,70,none,70,0.82083,0.49630,0.06597,0.13889,-1,-1,1,-1
4373,71,none,71,0.64236,0.48981,0.05764,0.11852,-1,-1,1,-1
4373,929,none,929,0.77917,0.57963,0.07639,0.18611,-1,-1,1,-1
4373,922,none,922,0.50208,0.50093,0.07847,0.20926,-1,-1,1,-1
4373,923,none,923,0.37778,0.50463,0.07431,0.17222,-1,-1,1,-1
4373,924,none,924,0.30764,0.46389,0.06875,0.17963,-1,-1,1,-1
4373,926,none,926,0.24653,0.44907,0.05556,0.08519,-1,-1,1,-1
4373,931,none,931,0.89444,0.48241,0.04514,0.13889,-1,-1,1,-1
4373,621,none,621,0.40625,0.73056,0.14653,0.25278,-1,-1,1,-1
4373,920,none,920,0.22431,0.56667,0.12222,0.25926,-1,-1,1,-1
4373,925,none,925,0.18889,0.41667,0.06389,0.15000,-1,-1,1,-1
4373,932,none,932,0.45347,0.45926,0.05000,0.11296,-1,-1,1,-1
4373,933,none,933,0.39792,0.44444,0.05833,0.07407,-1,-1,1,-1
4373,937,none,937,0.77500,0.47407,0.05347,0.09444,-1,-1,1,-1
4373,938,none,938,0.82014,0.43796,0.04306,0.07593,-1,-1,1,-1
4379,69,none,69,0.64444,0.59444,0.08194,0.18148,-1,-1,1,-1
4379,70,none,70,0.82222,0.50370,0.06181,0.10463,-1,-1,1,-1
4379,921,none,921,0.19861,0.57778,0.12500,0.21944,-1,-1,1,-1
4379,621,none,621,0.37778,0.73796,0.14653,0.25185,-1,-1,1,-1
4379,926,none,926,0.23056,0.45278,0.05208,0.09815,-1,-1,1,-1
4379,925,none,925,0.17847,0.42963,0.05208,0.08889,-1,-1,1,-1
4379,924,none,924,0.29792,0.46481,0.06250,0.11296,-1,-1,1,-1
4379,923,none,923,0.37153,0.50926,0.05903,0.11944,-1,-1,1,-1
4379,922,none,922,0.48958,0.49722,0.08333,0.24259,-1,-1,1,-1
4379,929,none,929,0.77708,0.59259,0.06250,0.13704,-1,-1,1,-1
4379,71,none,71,0.63958,0.49444,0.05417,0.10926,-1,-1,1,-1
4379,927,none,927,0.44306,0.45278,0.04514,0.10463,-1,-1,1,-1
4379,916,none,916,0.88750,0.49259,0.03750,0.09259,-1,-1,1,-1
4385,71,none,71,0.62708,0.49259,0.05417,0.10000,-1,-1,1,-1
4385,70,none,70,0.81389,0.49722,0.05833,0.10370,-1,-1,1,-1
4385,69,none,69,0.62500,0.60185,0.08472,0.17130,-1,-1,1,-1
4385,929,none,929,0.76111,0.57778,0.07222,0.14907,-1,-1,1,-1
4385,935,none,935,0.61389,0.44537,0.03611,0.09815,-1,-1,1,-1
4385,937,none,937,0.75278,0.46759,0.05972,0.10556,-1,-1,1,-1
4385,938,none,938,0.80417,0.43148,0.04306,0.09815,-1,-1,1,-1
4385,931,none,931,0.87569,0.48241,0.04931,0.12778,-1,-1,1,-1
4385,922,none,922,0.47014,0.48611,0.09236,0.21296,-1,-1,1,-1
4385,927,none,927,0.42431,0.45278,0.05625,0.10926,-1,-1,1,-1
4385,933,none,933,0.37500,0.42778,0.05764,0.09444,-1,-1,1,-1
4385,923,none,923,0.35069,0.48889,0.08681,0.18333,-1,-1,1,-1
4385,924,none,924,0.27986,0.44907,0.07847,0.13148,-1,-1,1,-1
4385,926,none,926,0.21944,0.43148,0.05347,0.10370,-1,-1,1,-1
4385,925,none,925,0.16319,0.41667,0.06042,0.10741,-1,-1,1,-1
4385,921,none,921,0.16250,0.56481,0.12569,0.26389,-1,-1,1,-1
4385,621,none,621,0.33681,0.75185,0.15903,0.24167,-1,-1,1,-1
4385,936,none,936,0.53403,0.41667,0.04792,0.07037,-1,-1,1,-1
4391,69,none,69,0.61181,0.58889,0.09028,0.19815,-1,-1,1,-1
4391,70,none,70,0.80208,0.49722,0.05972,0.09630,-1,-1,1,-1
4391,71,none,71,0.61528,0.49630,0.05625,0.10741,-1,-1,1,-1
4391,938,none,938,0.79792,0.43519,0.03750,0.07963,-1,-1,1,-1
4391,937,none,937,0.74653,0.47130,0.06250,0.08704,-1,-1,1,-1
4391,931,none,931,0.86944,0.48519,0.05417,0.11296,-1,-1,1,-1
4391,929,none,929,0.75000,0.57593,0.07917,0.19352,-1,-1,1,-1
4391,935,none,935,0.59722,0.44907,0.05417,0.11296,-1,-1,1,-1
4391,932,none,932,0.41319,0.44815,0.05417,0.11852,-1,-1,1,-1
4391,933,none,933,0.35278,0.42407,0.06806,0.11667,-1,-1,1,-1
4391,934,none,934,0.27778,0.40556,0.05764,0.07407,-1,-1,1,-1
4391,922,none,922,0.44931,0.49630,0.09444,0.18704,-1,-1,1,-1
4391,923,none,923,0.33681,0.49722,0.06667,0.17870,-1,-1,1,-1
4391,924,none,924,0.25694,0.45926,0.09097,0.13333,-1,-1,1,-1
4391,926,none,926,0.19097,0.42778,0.06458,0.13519,-1,-1,1,-1
4391,925,none,925,0.14375,0.41296,0.07292,0.10926,-1,-1,1,-1
4391,921,none,921,0.11528,0.57778,0.15486,0.31296,-1,-1,1,-1
4391,621,none,621,0.30556,0.75185,0.17222,0.23704,-1,-1,1,-1
4391,936,none,936,0.52292,0.41574,0.04722,0.08333,-1,-1,1,-1
4397,69,none,69,0.58611,0.58519,0.09861,0.21296,-1,-1,1,-1
4397,70,none,70,0.79514,0.49352,0.07014,0.15278,-1,-1,1,-1
4397,71,none,71,0.59861,0.48241,0.06667,0.14444,-1,-1,1,-1
4397,921,none,921,0.07014,0.55926,0.15694,0.32963,-1,-1,1,-1
4397,923,none,923,0.32014,0.50463,0.06875,0.16111,-1,-1,1,-1
4397,924,none,924,0.24514,0.45648,0.07014,0.17130,-1,-1,1,-1
4397,926,none,926,0.18056,0.44167,0.06389,0.13148,-1,-1,1,-1
4397,925,none,925,0.12986,0.41296,0.05625,0.13148,-1,-1,1,-1
4397,922,none,922,0.43333,0.49722,0.08681,0.20556,-1,-1,1,-1
4397,927,none,927,0.40278,0.45278,0.04306,0.12407,-1,-1,1,-1
4397,933,none,933,0.34514,0.42778,0.05972,0.13333,-1,-1,1,-1
4397,937,none,937,0.74028,0.46667,0.05556,0.12593,-1,-1,1,-1
4397,929,none,929,0.74097,0.58148,0.08611,0.15278,-1,-1,1,-1
4397,931,none,931,0.86389,0.48148,0.05625,0.15000,-1,-1,1,-1
4397,938,none,938,0.79306,0.43148,0.03750,0.07593,-1,-1,1,-1
